time,open,high,low,close,volume
2025-08-06 06:45:00,1.15772,1.1582,1.15755,1.1580300000000001,455
2025-08-06 07:00:00,1.1580300000000001,1.15829,1.1577600000000001,1.15777,605
2025-08-06 07:15:00,1.15778,1.15835,1.15777,1.1582,371
2025-08-06 07:30:00,1.15819,1.15853,1.15819,1.1584,368
2025-08-06 07:45:00,1.1584,1.15862,1.15827,1.15828,425
2025-08-06 08:00:00,1.15825,1.15835,1.15765,1.15789,628
2025-08-06 08:15:00,1.1579,1.15793,1.15771,1.15777,447
2025-08-06 08:30:00,1.15777,1.1578,1.1575199999999999,1.15774,500
2025-08-06 08:45:00,1.15774,1.15806,1.15745,1.15787,482
2025-08-06 09:00:00,1.15786,1.15833,1.15766,1.15807,802
2025-08-06 09:15:00,1.15799,1.1586,1.15794,1.1585,694
2025-08-06 09:30:00,1.15849,1.1588,1.15811,1.15827,729
2025-08-06 09:45:00,1.15828,1.15834,1.15777,1.15786,692
2025-08-06 10:00:00,1.15784,1.15799,1.15751,1.1576,877
2025-08-06 10:15:00,1.15758,1.15768,1.15712,1.15741,835
2025-08-06 10:30:00,1.15739,1.15785,1.15726,1.15767,602
2025-08-06 10:45:00,1.15767,1.15821,1.15748,1.15811,846
2025-08-06 11:00:00,1.15815,1.15836,1.15774,1.15819,840
2025-08-06 11:15:00,1.1582,1.15827,1.15716,1.15736,754
2025-08-06 11:30:00,1.15725,1.15805,1.15704,1.15805,856
2025-08-06 11:45:00,1.15805,1.15805,1.15725,1.1575,744
2025-08-06 12:00:00,1.15743,1.15809,1.1574200000000001,1.1580300000000001,720
2025-08-06 12:15:00,1.15802,1.15836,1.15792,1.15821,601
2025-08-06 12:30:00,1.15817,1.15846,1.15808,1.15829,637
2025-08-06 12:45:00,1.15829,1.1588,1.15824,1.15851,614
2025-08-06 13:00:00,1.1585,1.16051,1.15843,1.1604700000000001,1133
2025-08-06 13:15:00,1.16046,1.16106,1.15967,1.15967,1003
2025-08-06 13:30:00,1.15966,1.1602000000000001,1.15928,1.16019,734
2025-08-06 13:45:00,1.16019,1.16097,1.16003,1.1607,776
2025-08-06 14:00:00,1.1607,1.1607,1.15977,1.16064,836
2025-08-06 14:15:00,1.16065,1.1613,1.16061,1.16121,721
2025-08-06 14:30:00,1.16121,1.1615,1.16065,1.16105,784
2025-08-06 14:45:00,1.16104,1.16111,1.16022,1.16041,831
2025-08-06 15:00:00,1.16039,1.16059,1.16003,1.16034,775
2025-08-06 15:15:00,1.16037,1.16079,1.16005,1.16049,891
2025-08-06 15:30:00,1.1604700000000001,1.16101,1.16038,1.16095,919
2025-08-06 15:45:00,1.16095,1.16287,1.16094,1.16236,1203
2025-08-06 16:00:00,1.16235,1.16333,1.16232,1.16331,1069
2025-08-06 16:15:00,1.16329,1.16345,1.16244,1.16248,1094
2025-08-06 16:30:00,1.16255,1.16289,1.16174,1.16229,1280
2025-08-06 16:45:00,1.16227,1.1635900000000001,1.16207,1.16358,1402
2025-08-06 17:00:00,1.1636,1.1636,1.16222,1.16273,1370
2025-08-06 17:15:00,1.1627399999999999,1.16354,1.1623999999999999,1.16345,1119
2025-08-06 17:30:00,1.16346,1.16375,1.16258,1.16293,1246
