time,open,high,low,close,volume
2024-04-18 09:00:00,1.06811,1.06901,1.06791,1.06854,2978
2024-04-18 10:00:00,1.06853,1.06881,1.06783,1.06811,4399
2024-04-18 11:00:00,1.0681,1.06839,1.06749,1.06785,3876
2024-04-18 12:00:00,1.06786,1.06813,1.067,1.06704,2566
2024-04-18 13:00:00,1.06703,1.06771,1.06699,1.06758,2384
2024-04-18 14:00:00,1.06758,1.0679,1.06701,1.06772,2780
2024-04-18 15:00:00,1.06773,1.06797,1.06597,1.06628,7085
2024-04-18 16:00:00,1.06629,1.06685,1.06464,1.0651,8653
2024-04-18 17:00:00,1.06509,1.06633,1.06498,1.06539,7370
2024-04-18 18:00:00,1.06538,1.06648,1.06538,1.06599,4220
2024-04-18 19:00:00,1.06598,1.06618,1.06516,1.06534,3394
2024-04-18 20:00:00,1.0653299999999999,1.06549,1.06431,1.06483,3549
2024-04-18 21:00:00,1.06483,1.06494,1.0642,1.0645,3444
2024-04-18 22:00:00,1.0645,1.06483,1.06426,1.06436,2402
2024-04-18 23:00:00,1.06436,1.06458,1.06415,1.06438,768
2024-04-19 00:00:00,1.06425,1.06444,1.06423,1.06434,1572
2024-04-19 01:00:00,1.06431,1.06448,1.06404,1.06405,510
2024-04-19 02:00:00,1.06405,1.06439,1.06402,1.06424,935
2024-04-19 03:00:00,1.06423,1.06446,1.06361,1.06388,3280
2024-04-19 04:00:00,1.06387,1.06401,1.06135,1.06187,8815
2024-04-19 05:00:00,1.06188,1.06238,1.06104,1.06181,6809
2024-04-19 06:00:00,1.06176,1.06406,1.06152,1.06373,5842
2024-04-19 07:00:00,1.06373,1.06432,1.06337,1.06348,2416
2024-04-19 08:00:00,1.06347,1.0641,1.06295,1.06308,2482
2024-04-19 09:00:00,1.06308,1.06495,1.06271,1.0645,4816
2024-04-19 10:00:00,1.0645,1.06593,1.06438,1.06554,5312
2024-04-19 11:00:00,1.06553,1.06553,1.06431,1.06457,3545
2024-04-19 12:00:00,1.06458,1.06622,1.06452,1.06591,2953
2024-04-19 13:00:00,1.0659,1.06591,1.06469,1.06474,2882
2024-04-19 14:00:00,1.06473,1.06553,1.06431,1.06518,2927
2024-04-19 15:00:00,1.06519,1.06737,1.06496,1.06654,3941
2024-04-19 16:00:00,1.06653,1.06756,1.06587,1.06657,4857
2024-04-19 17:00:00,1.0665499999999999,1.06776,1.06638,1.06694,4941
2024-04-19 18:00:00,1.06694,1.06719,1.06537,1.06549,3387
2024-04-19 19:00:00,1.06548,1.06597,1.06402,1.06535,3179
2024-04-19 20:00:00,1.06536,1.06585,1.0651,1.06557,2822
2024-04-19 21:00:00,1.06558,1.06558,1.06466,1.06507,3252
2024-04-19 22:00:00,1.06506,1.06555,1.06497,1.06548,1855
2024-04-19 23:00:00,1.06548,1.06577,1.06531,1.06563,674
2024-04-22 00:00:00,1.0652,1.06601,1.06485,1.06552,681
2024-04-22 01:00:00,1.06546,1.06616,1.06544,1.06591,609
2024-04-22 02:00:00,1.06591,1.0661,1.06575,1.06575,628
2024-04-22 03:00:00,1.06575,1.06651,1.06526,1.0653299999999999,2889
2024-04-22 04:00:00,1.06532,1.06698,1.06532,1.06682,2719
2024-04-22 05:00:00,1.06681,1.06707,1.06638,1.06641,1226
2024-04-22 06:00:00,1.0664,1.06646,1.06604,1.06618,945
2024-04-22 07:00:00,1.06617,1.06687,1.06615,1.06654,780
2024-04-22 08:00:00,1.06659,1.0666,1.06619,1.06639,1173
2024-04-22 09:00:00,1.06637,1.06694,1.06605,1.0664,2578
2024-04-22 10:00:00,1.06638,1.06678,1.06525,1.06585,3367
2024-04-22 11:00:00,1.06585,1.06623,1.06474,1.06569,2843
2024-04-22 12:00:00,1.06568,1.0662,1.0648900000000001,1.06514,2247
2024-04-22 13:00:00,1.06514,1.06552,1.06474,1.06506,2166
2024-04-22 14:00:00,1.06506,1.0651,1.0633,1.06353,2371
2024-04-22 15:00:00,1.06352,1.0644,1.06309,1.06397,2859
2024-04-22 16:00:00,1.06397,1.06409,1.0624,1.06333,3500
2024-04-22 17:00:00,1.06334,1.06478,1.06327,1.0645,3299
2024-04-22 18:00:00,1.0645,1.0648,1.06407,1.06471,2210
2024-04-22 19:00:00,1.06471,1.06509,1.06462,1.06488,1546
2024-04-22 20:00:00,1.06488,1.06578,1.06481,1.06573,1372
2024-04-22 21:00:00,1.06573,1.06607,1.06541,1.06587,1435
2024-04-22 22:00:00,1.06586,1.06586,1.06506,1.06519,1710
2024-04-22 23:00:00,1.0652,1.06553,1.06504,1.06537,618
2024-04-23 00:00:00,1.06528,1.06542,1.06506,1.06514,406
2024-04-23 01:00:00,1.06514,1.06545,1.06514,1.06544,440
2024-04-23 02:00:00,1.06543,1.06559,1.06525,1.06539,622
2024-04-23 03:00:00,1.06539,1.06593,1.06538,1.06586,1107
2024-04-23 04:00:00,1.06586,1.06605,1.06535,1.06542,1838
2024-04-23 05:00:00,1.06541,1.06606,1.06538,1.06584,1109
2024-04-23 06:00:00,1.06583,1.06589,1.06547,1.06561,1285
2024-04-23 07:00:00,1.06562,1.06583,1.06542,1.06551,1206
2024-04-23 08:00:00,1.06551,1.06551,1.06496,1.06509,1266
2024-04-23 09:00:00,1.06508,1.06508,1.06386,1.06451,2095
2024-04-23 10:00:00,1.0645,1.06951,1.06435,1.06797,5147
2024-04-23 11:00:00,1.06799,1.06832,1.06692,1.06707,3478
2024-04-23 12:00:00,1.06706,1.06706,1.06561,1.0659399999999999,2521
2024-04-23 13:00:00,1.0659399999999999,1.06628,1.06532,1.0655000000000001,2086
2024-04-23 14:00:00,1.0655000000000001,1.0678,1.06549,1.06746,2733
2024-04-23 15:00:00,1.06748,1.06769,1.0664,1.06721,2967
2024-04-23 16:00:00,1.06721,1.07101,1.06601,1.07013,5189
2024-04-23 17:00:00,1.07015,1.07113,1.06905,1.06985,7140
2024-04-23 18:00:00,1.06983,1.07034,1.0689899999999999,1.06948,3374
2024-04-23 19:00:00,1.06947,1.07024,1.06924,1.07,2274
2024-04-23 20:00:00,1.07,1.07077,1.06994,1.07049,1751
2024-04-23 21:00:00,1.0705,1.07076,1.07018,1.07039,1739
2024-04-23 22:00:00,1.07039,1.07056,1.07019,1.07029,1386
2024-04-23 23:00:00,1.07028,1.07032,1.07,1.07023,606
2024-04-24 00:00:00,1.07018,1.07029,1.07003,1.07027,465
2024-04-24 01:00:00,1.07033,1.07048,1.07009,1.07032,384
2024-04-24 02:00:00,1.07033,1.07034,1.06995,1.07026,720
2024-04-24 03:00:00,1.07026,1.07107,1.07003,1.07096,1379
2024-04-24 04:00:00,1.07096,1.0714299999999999,1.07077,1.071,2313
2024-04-24 05:00:00,1.07099,1.0713300000000001,1.07077,1.07101,1363
2024-04-24 06:00:00,1.07101,1.0711,1.07043,1.07062,1032
2024-04-24 07:00:00,1.07062,1.07088,1.07052,1.07053,669
2024-04-24 08:00:00,1.07053,1.07057,1.07002,1.07012,1157
2024-04-24 09:00:00,1.07013,1.07055,1.06921,1.06946,2117
2024-04-24 10:00:00,1.06944,1.06961,1.06848,1.06883,2717
2024-04-24 11:00:00,1.06884,1.06925,1.06807,1.06834,2297
2024-04-24 12:00:00,1.06835,1.0691,1.06834,1.0683799999999999,2000
2024-04-24 13:00:00,1.06837,1.06919,1.06837,1.06883,1487
2024-04-24 14:00:00,1.06876,1.0689899999999999,1.06833,1.06891,1677
2024-04-24 15:00:00,1.06892,1.06931,1.0678,1.06867,4327
2024-04-24 16:00:00,1.06868,1.06995,1.0684,1.06934,3807
2024-04-24 17:00:00,1.06933,1.07026,1.06856,1.06881,3712
2024-04-24 18:00:00,1.06881,1.06913,1.06809,1.06864,2951
2024-04-24 19:00:00,1.06863,1.06911,1.06833,1.06907,2390
2024-04-24 20:00:00,1.06906,1.06976,1.0689899999999999,1.0695999999999999,2129
2024-04-24 21:00:00,1.06961,1.06969,1.06871,1.06932,2162
2024-04-24 22:00:00,1.06931,1.07066,1.06921,1.07006,1845
2024-04-24 23:00:00,1.07007,1.07007,1.06968,1.06991,972
2024-04-25 00:00:00,1.06928,1.06978,1.06917,1.06969,802
2024-04-25 01:00:00,1.06973,1.07005,1.06943,1.06974,592
2024-04-25 02:00:00,1.06974,1.07001,1.06967,1.07,585
2024-04-25 03:00:00,1.07004,1.07046,1.06992,1.07033,1240
2024-04-25 04:00:00,1.07034,1.07089,1.0697,1.07071,1604
2024-04-25 05:00:00,1.07066,1.07089,1.07043,1.07074,1147
2024-04-25 06:00:00,1.07074,1.0708199999999999,1.07035,1.0706,969
2024-04-25 07:00:00,1.07061,1.07099,1.07052,1.07092,511
2024-04-25 08:00:00,1.07092,1.07131,1.07077,1.07121,934
2024-04-25 09:00:00,1.07123,1.07277,1.07114,1.07205,2502
2024-04-25 10:00:00,1.07204,1.07236,1.07114,1.0721,2883
2024-04-25 11:00:00,1.07209,1.07289,1.07201,1.07258,2282
2024-04-25 12:00:00,1.07257,1.07286,1.07213,1.07267,1814
2024-04-25 13:00:00,1.07268,1.07297,1.07222,1.07247,1625
2024-04-25 14:00:00,1.07247,1.07298,1.0717,1.07201,1603
2024-04-25 15:00:00,1.07201,1.07402,1.06855,1.06921,7324
2024-04-25 16:00:00,1.06922,1.07037,1.06783,1.07006,7172
2024-04-25 17:00:00,1.07005,1.07208,1.06927,1.07119,6041
2024-04-25 18:00:00,1.07118,1.07216,1.07077,1.07203,3343
2024-04-25 19:00:00,1.07203,1.07351,1.07151,1.07312,2748
2024-04-25 20:00:00,1.07312,1.07389,1.07295,1.07301,2885
2024-04-25 21:00:00,1.07301,1.07301,1.0723,1.07274,2479
2024-04-25 22:00:00,1.07273,1.07347,1.0727,1.07296,1642
2024-04-25 23:00:00,1.07296,1.07308,1.07286,1.0729899999999999,816
2024-04-26 00:00:00,1.07286,1.07292,1.07283,1.07286,150
2024-04-26 01:00:00,1.07294,1.07306,1.07282,1.07291,328
2024-04-26 02:00:00,1.0729,1.07303,1.07263,1.07267,548
2024-04-26 03:00:00,1.07267,1.0728,1.07227,1.07274,1078
2024-04-26 04:00:00,1.07274,1.07293,1.07237,1.07271,1255
2024-04-26 05:00:00,1.07271,1.07285,1.07186,1.07229,979
2024-04-26 06:00:00,1.07229,1.07254,1.07187,1.07232,1676
2024-04-26 07:00:00,1.07232,1.07235,1.07211,1.07223,970
2024-04-26 08:00:00,1.07223,1.07274,1.07215,1.07261,1207
2024-04-26 09:00:00,1.0726,1.07388,1.07257,1.07353,2539
2024-04-26 10:00:00,1.07354,1.07364,1.07257,1.07295,3044
2024-04-26 11:00:00,1.07294,1.07529,1.07285,1.07408,4447
2024-04-26 12:00:00,1.07408,1.07434,1.07306,1.0735999999999999,2447
2024-04-26 13:00:00,1.0735999999999999,1.0737,1.07263,1.0728,2225
2024-04-26 14:00:00,1.07276,1.07345,1.07151,1.07159,2324
2024-04-26 15:00:00,1.07158,1.07414,1.07103,1.07163,6639
2024-04-26 16:00:00,1.07164,1.07239,1.07063,1.07075,5503
2024-04-26 17:00:00,1.07076,1.07115,1.06763,1.068,5429
2024-04-26 18:00:00,1.06799,1.06905,1.0674,1.06855,3883
2024-04-26 19:00:00,1.06855,1.06965,1.06839,1.06945,2059
2024-04-26 20:00:00,1.06946,1.06981,1.0693,1.06941,1370
2024-04-26 21:00:00,1.06942,1.07057,1.06937,1.07056,1191
2024-04-26 22:00:00,1.07056,1.0707200000000001,1.06966,1.06998,1086
2024-04-26 23:00:00,1.06995,1.07018,1.06908,1.06929,1027
2024-04-29 00:00:00,1.06905,1.06971,1.06905,1.06938,417
2024-04-29 01:00:00,1.06945,1.07037,1.06932,1.07019,519
2024-04-29 02:00:00,1.07019,1.07071,1.07005,1.0707,832
2024-04-29 03:00:00,1.0707,1.07111,1.07063,1.07098,1100
2024-04-29 04:00:00,1.07098,1.07157,1.07075,1.07145,2204
2024-04-29 05:00:00,1.07146,1.07199,1.07129,1.07176,1210
2024-04-29 06:00:00,1.07175,1.07183,1.07148,1.07161,639
2024-04-29 07:00:00,1.07162,1.07335,1.07146,1.07288,4542
2024-04-29 08:00:00,1.07289,1.07338,1.07239,1.0725500000000001,3345
2024-04-29 09:00:00,1.0725500000000001,1.07289,1.07147,1.07154,2435
2024-04-29 10:00:00,1.0715,1.0725500000000001,1.07081,1.07178,5894
2024-04-29 11:00:00,1.07173,1.07249,1.07012,1.07047,3879
2024-04-29 12:00:00,1.07047,1.0719,1.06973,1.07148,3022
2024-04-29 13:00:00,1.07146,1.07196,1.07122,1.07174,1622
2024-04-29 14:00:00,1.07175,1.07273,1.07121,1.07144,1846
2024-04-29 15:00:00,1.07145,1.07236,1.07022,1.07035,2734
2024-04-29 16:00:00,1.07034,1.0707,1.06902,1.06989,3522
2024-04-29 17:00:00,1.0699,1.07136,1.0699,1.07129,2941
2024-04-29 18:00:00,1.0713,1.0721,1.07121,1.07167,2060
2024-04-29 19:00:00,1.07167,1.0729,1.07161,1.07259,2391
2024-04-29 20:00:00,1.0726,1.07296,1.07213,1.07217,1496
2024-04-29 21:00:00,1.07216,1.07253,1.07181,1.07246,1349
2024-04-29 22:00:00,1.07245,1.07245,1.0715,1.07211,1901
2024-04-29 23:00:00,1.0721,1.07229,1.0719400000000001,1.07198,575
2024-04-30 00:00:00,1.07177,1.07221,1.07177,1.07207,268
2024-04-30 01:00:00,1.07207,1.07225,1.0717,1.07173,514
2024-04-30 02:00:00,1.07174,1.0719400000000001,1.07142,1.07147,760
2024-04-30 03:00:00,1.07146,1.07176,1.07102,1.07151,1294
2024-04-30 04:00:00,1.07151,1.0718,1.07069,1.0707,1285
2024-04-30 05:00:00,1.07069,1.07076,1.07031,1.07067,973
2024-04-30 06:00:00,1.07067,1.07075,1.07027,1.07054,677
2024-04-30 07:00:00,1.07055,1.07059,1.07024,1.07057,529
2024-04-30 08:00:00,1.07057,1.07068,1.06951,1.06993,929
2024-04-30 09:00:00,1.06992,1.07062,1.069,1.07048,2296
2024-04-30 10:00:00,1.07049,1.07099,1.07018,1.07052,2472
2024-04-30 11:00:00,1.07051,1.07123,1.0693,1.0711,1813
2024-04-30 12:00:00,1.07116,1.07346,1.07105,1.07268,2723
2024-04-30 13:00:00,1.07268,1.07354,1.07227,1.07282,2042
2024-04-30 14:00:00,1.07282,1.07283,1.07195,1.07201,1828
2024-04-30 15:00:00,1.07199,1.07239,1.06896,1.07004,5828
2024-04-30 16:00:00,1.07003,1.07148,1.06941,1.07055,5627
2024-04-30 17:00:00,1.07057,1.07196,1.06871,1.06911,6552
2024-04-30 18:00:00,1.06911,1.06992,1.06832,1.06837,4202
2024-04-30 19:00:00,1.06837,1.06868,1.06759,1.0679,2379
2024-04-30 20:00:00,1.0679,1.06832,1.06752,1.06802,1720
2024-04-30 21:00:00,1.06803,1.06827,1.06761,1.06781,1322
2024-04-30 22:00:00,1.06781,1.06807,1.06717,1.06725,1614
2024-04-30 23:00:00,1.06724,1.06734,1.06648,1.06658,1180
2024-05-01 00:00:00,1.06654,1.06728,1.06647,1.06673,437
2024-05-01 01:00:00,1.06685,1.06697,1.06658,1.06675,551
2024-05-01 02:00:00,1.06675,1.06676,1.06654,1.0666,591
2024-05-01 03:00:00,1.06662,1.06671,1.06581,1.06617,1103
2024-05-01 04:00:00,1.06617,1.06632,1.06591,1.06607,703
2024-05-01 05:00:00,1.06607,1.06607,1.06572,1.06588,529
2024-05-01 06:00:00,1.06589,1.06591,1.06558,1.06565,581
2024-05-01 07:00:00,1.06565,1.0657,1.06549,1.06558,550
2024-05-01 08:00:00,1.06558,1.06568,1.06541,1.06554,670
2024-05-01 09:00:00,1.06555,1.06583,1.06494,1.06518,1254
2024-05-01 10:00:00,1.06516,1.06618,1.06516,1.0661100000000001,1336
2024-05-01 11:00:00,1.0661,1.06705,1.0661,1.06694,1276
2024-05-01 12:00:00,1.06697,1.06734,1.06679,1.06699,1404
2024-05-01 13:00:00,1.06698,1.06732,1.06666,1.0669,1303
2024-05-01 14:00:00,1.06689,1.06726,1.0667200000000001,1.06718,1189
2024-05-01 15:00:00,1.06718,1.06848,1.06717,1.06843,3098
2024-05-01 16:00:00,1.06843,1.06854,1.06747,1.0682,2573
2024-05-01 17:00:00,1.06843,1.06919,1.06778,1.06831,4992
2024-05-01 18:00:00,1.06833,1.06856,1.06772,1.06792,2013
2024-05-01 19:00:00,1.06792,1.06792,1.06707,1.0671599999999999,1550
2024-05-01 20:00:00,1.06719,1.06828,1.06708,1.06747,1620
2024-05-01 21:00:00,1.06744,1.07328,1.06709,1.07281,12729
2024-05-01 22:00:00,1.07284,1.07303,1.06891,1.06895,8113
2024-05-01 23:00:00,1.06895,1.07229,1.06864,1.07135,4249
2024-05-02 00:00:00,1.07051,1.07158,1.07051,1.0712,1258
2024-05-02 01:00:00,1.07118,1.0721,1.07118,1.07164,1092
2024-05-02 02:00:00,1.07163,1.07182,1.0712,1.0717,974
2024-05-02 03:00:00,1.0717,1.07171,1.07096,1.07117,1612
2024-05-02 04:00:00,1.07117,1.07158,1.07069,1.07154,1372
2024-05-02 05:00:00,1.07154,1.07209,1.07154,1.07187,1308
2024-05-02 06:00:00,1.07188,1.07188,1.07126,1.07146,1005
2024-05-02 07:00:00,1.07148,1.07204,1.07142,1.07177,789
2024-05-02 08:00:00,1.07177,1.07204,1.07122,1.07161,1174
2024-05-02 09:00:00,1.07162,1.07274,1.07136,1.07176,3092
2024-05-02 10:00:00,1.07173,1.07283,1.07128,1.07155,3605
2024-05-02 11:00:00,1.07155,1.07192,1.06999,1.07042,3103
2024-05-02 12:00:00,1.07041,1.0709,1.06958,1.07033,2191
2024-05-02 13:00:00,1.07033,1.0706,1.06967,1.07039,1962
2024-05-02 14:00:00,1.0704,1.07061,1.06955,1.07023,2101
2024-05-02 15:00:00,1.07024,1.07124,1.06934,1.0701100000000001,4128
2024-05-02 16:00:00,1.07014,1.07033,1.06802,1.06868,5279
2024-05-02 17:00:00,1.06867,1.06906,1.06742,1.06883,5454
2024-05-02 18:00:00,1.06883,1.07083,1.06857,1.0705,3389
2024-05-02 19:00:00,1.07055,1.07216,1.07018,1.07166,2270
2024-05-02 20:00:00,1.07167,1.0723,1.0714,1.0719400000000001,1763
2024-05-02 21:00:00,1.0719400000000001,1.07302,1.07182,1.07302,1906
2024-05-02 22:00:00,1.07302,1.07302,1.07234,1.07271,1783
2024-05-02 23:00:00,1.07271,1.07277,1.07243,1.0725,881
2024-05-03 00:00:00,1.07205,1.07262,1.07205,1.07242,534
2024-05-03 01:00:00,1.07242,1.07296,1.07242,1.0729,545
2024-05-03 02:00:00,1.07289,1.0731,1.07279,1.07298,747
2024-05-03 03:00:00,1.07302,1.07317,1.07244,1.07315,1343
2024-05-03 04:00:00,1.07314,1.07396,1.07309,1.07373,1497
2024-05-03 05:00:00,1.07373,1.07376,1.07327,1.07333,947
2024-05-03 06:00:00,1.07332,1.07352,1.07315,1.07349,821
2024-05-03 07:00:00,1.0735,1.07361,1.07323,1.07323,748
2024-05-03 08:00:00,1.07323,1.0738,1.07319,1.07357,1013
2024-05-03 09:00:00,1.07359,1.0735999999999999,1.07297,1.0729899999999999,2178
2024-05-03 10:00:00,1.0729899999999999,1.07381,1.07245,1.07346,2389
2024-05-03 11:00:00,1.07345,1.07442,1.07325,1.07426,2393
2024-05-03 12:00:00,1.07431,1.07479,1.07404,1.07432,1930
2024-05-03 13:00:00,1.07431,1.07455,1.07387,1.07433,1772
2024-05-03 14:00:00,1.07433,1.07497,1.07425,1.07456,1733
2024-05-03 15:00:00,1.07453,1.08128,1.07437,1.07936,7982
2024-05-03 16:00:00,1.07936,1.07963,1.07712,1.0777,8798
2024-05-03 17:00:00,1.07923,1.07985,1.07515,1.07658,10340
2024-05-03 18:00:00,1.07659,1.07801,1.07637,1.07691,3901
2024-05-03 19:00:00,1.07691,1.07733,1.07615,1.07635,2222
2024-05-03 20:00:00,1.07636,1.07676,1.07591,1.07649,1320
2024-05-03 21:00:00,1.0765,1.07682,1.07637,1.07674,1280
2024-05-03 22:00:00,1.07674,1.07694,1.07638,1.07642,1469
2024-05-03 23:00:00,1.07641,1.07668,1.07626,1.07626,697
2024-05-06 00:00:00,1.0761,1.07629,1.0761,1.0762,185
2024-05-06 01:00:00,1.07623,1.07645,1.07614,1.07625,434
2024-05-06 02:00:00,1.07625,1.07648,1.07574,1.07584,822
2024-05-06 03:00:00,1.07582,1.0769,1.07552,1.07675,1289
2024-05-06 04:00:00,1.07675,1.07709,1.07628,1.07702,1840
2024-05-06 05:00:00,1.07705,1.07717,1.07649,1.07653,1096
2024-05-06 06:00:00,1.07654,1.07669,1.07622,1.07648,846
2024-05-06 07:00:00,1.07646,1.0765500000000001,1.07623,1.07629,657
2024-05-06 08:00:00,1.07629,1.07651,1.07598,1.07609,1011
2024-05-06 09:00:00,1.07608,1.07652,1.07594,1.07624,1628
2024-05-06 10:00:00,1.07625,1.07695,1.07603,1.07615,2173
2024-05-06 11:00:00,1.07617,1.07762,1.07576,1.07685,2219
2024-05-06 12:00:00,1.07684,1.07721,1.07662,1.07696,1576
2024-05-06 13:00:00,1.07698,1.07731,1.07662,1.07722,1653
2024-05-06 14:00:00,1.07722,1.07744,1.07689,1.0772599999999999,1359
2024-05-06 15:00:00,1.07725,1.07908,1.07722,1.07874,2130
2024-05-06 16:00:00,1.07874,1.07889,1.07811,1.07866,2412
2024-05-06 17:00:00,1.07867,1.07869,1.07785,1.07803,2054
2024-05-06 18:00:00,1.07802,1.07802,1.07745,1.07788,1535
2024-05-06 19:00:00,1.0778699999999999,1.07788,1.07712,1.07744,1257
2024-05-06 20:00:00,1.07743,1.07765,1.07731,1.07741,1169
2024-05-06 21:00:00,1.07741,1.07752,1.07721,1.07747,903
2024-05-06 22:00:00,1.07746,1.07749,1.07666,1.07674,1041
2024-05-06 23:00:00,1.07675,1.07701,1.07662,1.07696,465
2024-05-07 00:00:00,1.07658,1.07706,1.07654,1.07686,308
2024-05-07 01:00:00,1.07693,1.07707,1.07684,1.07686,255
2024-05-07 02:00:00,1.07686,1.07688,1.0766,1.07673,425
2024-05-07 03:00:00,1.07673,1.07762,1.07666,1.07751,1315
2024-05-07 04:00:00,1.07751,1.07769,1.07641,1.07657,1405
2024-05-07 05:00:00,1.07656,1.07666,1.07608,1.07637,1027
2024-05-07 06:00:00,1.07636,1.0769,1.07631,1.07687,800
2024-05-07 07:00:00,1.07688,1.07694,1.07631,1.07657,1039
2024-05-07 08:00:00,1.07658,1.07693,1.07573,1.07584,1192
2024-05-07 09:00:00,1.07582,1.07644,1.0754299999999999,1.07636,2035
2024-05-07 10:00:00,1.07639,1.07697,1.07608,1.07648,2376
2024-05-07 11:00:00,1.07641,1.07654,1.07557,1.07638,1888
2024-05-07 12:00:00,1.07637,1.07641,1.07552,1.07596,1791
2024-05-07 13:00:00,1.07598,1.07696,1.07584,1.0769,1637
2024-05-07 14:00:00,1.0769,1.07703,1.07627,1.07667,1520
2024-05-07 15:00:00,1.07668,1.07792,1.07641,1.07755,2017
2024-05-07 16:00:00,1.07757,1.07874,1.0774,1.07807,2702
2024-05-07 17:00:00,1.07808,1.07825,1.07728,1.07779,2367
2024-05-07 18:00:00,1.07778,1.07827,1.0766499999999999,1.07668,2383
2024-05-07 19:00:00,1.07668,1.07743,1.07662,1.07703,1832
2024-05-07 20:00:00,1.07703,1.07705,1.07561,1.07568,1705
2024-05-07 21:00:00,1.07567,1.07567,1.07479,1.07514,1625
2024-05-07 22:00:00,1.07514,1.07577,1.07514,1.07565,1197
2024-05-07 23:00:00,1.07565,1.07565,1.07544,1.07548,473
2024-05-08 00:00:00,1.07519,1.07559,1.07519,1.07551,304
2024-05-08 01:00:00,1.0756000000000001,1.0756000000000001,1.07507,1.07512,414
2024-05-08 02:00:00,1.07513,1.07516,1.07475,1.0749900000000001,556
2024-05-08 03:00:00,1.07497,1.0754299999999999,1.07469,1.07479,1279
2024-05-08 04:00:00,1.07478,1.07488,1.07401,1.07404,1324
2024-05-08 05:00:00,1.074,1.07425,1.07381,1.07414,1090
2024-05-08 06:00:00,1.07413,1.0743800000000001,1.07386,1.07412,806
2024-05-08 07:00:00,1.07412,1.07423,1.0739,1.07414,804
2024-05-08 08:00:00,1.07414,1.0742099999999999,1.07387,1.07408,693
2024-05-08 09:00:00,1.07408,1.07492,1.07407,1.07448,1376
2024-05-08 10:00:00,1.07448,1.07462,1.07371,1.07387,2118
2024-05-08 11:00:00,1.07386,1.07447,1.0735,1.07442,1980
2024-05-08 12:00:00,1.07443,1.07526,1.07443,1.07513,1909
2024-05-08 13:00:00,1.07513,1.07534,1.07486,1.07488,1396
2024-05-08 14:00:00,1.07488,1.0754,1.0744,1.0746,1499
2024-05-08 15:00:00,1.07461,1.07491,1.07397,1.0749,2093
2024-05-08 16:00:00,1.0749,1.0754,1.07462,1.07506,2450
2024-05-08 17:00:00,1.07507,1.07548,1.07463,1.07492,2366
2024-05-08 18:00:00,1.07492,1.07576,1.07443,1.07548,2025
2024-05-08 19:00:00,1.07548,1.07549,1.07446,1.07458,1431
2024-05-08 20:00:00,1.07459,1.0747,1.0741,1.07432,1316
2024-05-08 21:00:00,1.07431,1.07469,1.07412,1.07452,890
2024-05-08 22:00:00,1.07452,1.07463,1.07433,1.07454,957
2024-05-08 23:00:00,1.07453,1.07485,1.0743800000000001,1.0748199999999999,534
2024-05-09 00:00:00,1.07455,1.07492,1.07455,1.07492,358
2024-05-09 01:00:00,1.07498,1.07507,1.07488,1.07489,277
2024-05-09 02:00:00,1.07493,1.07495,1.07463,1.07468,415
2024-05-09 03:00:00,1.07468,1.07471,1.07424,1.07432,931
2024-05-09 04:00:00,1.0743,1.07487,1.07423,1.07477,1080
2024-05-09 05:00:00,1.07477,1.07483,1.0745,1.07474,849
2024-05-09 06:00:00,1.07475,1.07516,1.07465,1.07477,655
2024-05-09 07:00:00,1.07477,1.07505,1.0745,1.07452,702
2024-05-09 08:00:00,1.07452,1.07464,1.0742099999999999,1.07437,622
2024-05-09 09:00:00,1.0744,1.07446,1.07361,1.07374,1187
2024-05-09 10:00:00,1.07373,1.07413,1.07296,1.07347,2055
2024-05-09 11:00:00,1.07346,1.07354,1.07261,1.07281,1675
2024-05-09 12:00:00,1.07283,1.07317,1.07262,1.07305,1411
2024-05-09 13:00:00,1.07304,1.07385,1.07303,1.07347,1168
2024-05-09 14:00:00,1.07347,1.07362,1.07239,1.07272,2962
2024-05-09 15:00:00,1.07272,1.07624,1.07271,1.07593,4407
2024-05-09 16:00:00,1.07589,1.07676,1.07506,1.07636,3860
2024-05-09 17:00:00,1.07635,1.07802,1.07626,1.07757,3134
2024-05-09 18:00:00,1.0776,1.07817,1.07691,1.07703,1828
2024-05-09 19:00:00,1.07705,1.07779,1.07704,1.07758,1224
2024-05-09 20:00:00,1.07758,1.07804,1.07737,1.07775,1406
2024-05-09 21:00:00,1.07772,1.07826,1.07756,1.07819,1105
2024-05-09 22:00:00,1.07817,1.07845,1.07808,1.07824,1171
2024-05-09 23:00:00,1.07822,1.07836,1.07811,1.07815,428
2024-05-10 00:00:00,1.07805,1.07831,1.07805,1.07814,333
2024-05-10 01:00:00,1.07815,1.07859,1.07815,1.07846,398
2024-05-10 02:00:00,1.07849,1.07854,1.07814,1.07817,449
2024-05-10 03:00:00,1.07817,1.07822,1.07765,1.07792,973
2024-05-10 04:00:00,1.07793,1.07826,1.07759,1.07761,1293
2024-05-10 05:00:00,1.0776,1.07776,1.07731,1.0774,1132
2024-05-10 06:00:00,1.07741,1.07766,1.07738,1.0776,665
2024-05-10 07:00:00,1.07761,1.07769,1.0774,1.0774,441
2024-05-10 08:00:00,1.07739,1.07769,1.07739,1.07756,762
2024-05-10 09:00:00,1.07752,1.07833,1.0771600000000001,1.07769,2133
2024-05-10 10:00:00,1.0777,1.07841,1.07762,1.07812,2634
